"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-05","Micrograms/cubic meter (LC)","None",24,100.0,12.791667,28,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-06","Micrograms/cubic meter (LC)","None",24,100.0,25.083333,37,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-07","Micrograms/cubic meter (LC)","None",24,100.0,20,38,13,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-08","Micrograms/cubic meter (LC)","None",24,100.0,7.75,15,12,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-09","Micrograms/cubic meter (LC)","None",24,100.0,10.791667,21,18,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-10","Micrograms/cubic meter (LC)","None",24,100.0,12.25,21,13,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-11","Micrograms/cubic meter (LC)","None",24,100.0,14.458333,42,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-12","Micrograms/cubic meter (LC)","None",24,100.0,10.208333,20,19,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-13","Micrograms/cubic meter (LC)","None",24,100.0,9.833333,18,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-14","Micrograms/cubic meter (LC)","None",24,100.0,14.541667,22,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-15","Micrograms/cubic meter (LC)","None",24,100.0,19.458333,32,8,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-16","Micrograms/cubic meter (LC)","None",23,96.0,19.782609,41,4,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-17","Micrograms/cubic meter (LC)","None",24,100.0,30.875,56,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-18","Micrograms/cubic meter (LC)","None",24,100.0,17.125,29,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-19","Micrograms/cubic meter (LC)","None",24,100.0,20.416667,30,11,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-20","Micrograms/cubic meter (LC)","None",24,100.0,11.875,18,7,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-21","Micrograms/cubic meter (LC)","None",24,100.0,14,25,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-22","Micrograms/cubic meter (LC)","None",24,100.0,15.291667,25,8,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-23","Micrograms/cubic meter (LC)","None",24,100.0,19.166667,52,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-24","Micrograms/cubic meter (LC)","None",24,100.0,38.166667,56,6,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-25","Micrograms/cubic meter (LC)","None",24,100.0,14.625,26,13,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-26","Micrograms/cubic meter (LC)","None",24,100.0,15.208333,29,11,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-27","Micrograms/cubic meter (LC)","None",24,100.0,12.333333,19,13,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-28","Micrograms/cubic meter (LC)","None",23,96.0,10.913043,18,15,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-29","Micrograms/cubic meter (LC)","None",24,100.0,9.291667,19,12,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-30","Micrograms/cubic meter (LC)","None",24,100.0,11.041667,16,13,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-31","Micrograms/cubic meter (LC)","None",24,100.0,10.5,26,19,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-01","Micrograms/cubic meter (LC)","None",1,100.0,20.1,20.1,0,68," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-02","Micrograms/cubic meter (LC)","None",1,100.0,21,21,0,70," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-03","Micrograms/cubic meter (LC)","None",1,100.0,19.2,19.2,0,66," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-04","Micrograms/cubic meter (LC)","None",1,100.0,13.8,13.8,0,55," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-05","Micrograms/cubic meter (LC)","None",1,100.0,12.7,12.7,0,52," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-06","Micrograms/cubic meter (LC)","None",1,100.0,25,25,0,78," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-07","Micrograms/cubic meter (LC)","None",1,100.0,20,20,0,68," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-08","Micrograms/cubic meter (LC)","None",1,100.0,7.7,7.7,0,32," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-09","Micrograms/cubic meter (LC)","None",1,100.0,10.7,10.7,0,45," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-10","Micrograms/cubic meter (LC)","None",1,100.0,12.2,12.2,0,51," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-11","Micrograms/cubic meter (LC)","None",1,100.0,14.4,14.4,0,56," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-12","Micrograms/cubic meter (LC)","None",1,100.0,10.2,10.2,0,43," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-13","Micrograms/cubic meter (LC)","None",1,100.0,9.8,9.8,0,41," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-14","Micrograms/cubic meter (LC)","None",1,100.0,14.5,14.5,0,56," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-15","Micrograms/cubic meter (LC)","None",1,100.0,19.4,19.4,0,66," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-16","Micrograms/cubic meter (LC)","None",1,100.0,19.7,19.7,0,67," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-17","Micrograms/cubic meter (LC)","None",1,100.0,30.8,30.8,0,90," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-18","Micrograms/cubic meter (LC)","None",1,100.0,17.1,17.1,0,62," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-19","Micrograms/cubic meter (LC)","None",1,100.0,20.4,20.4,0,68," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-20","Micrograms/cubic meter (LC)","None",1,100.0,11.8,11.8,0,49," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-21","Micrograms/cubic meter (LC)","None",1,100.0,14,14,0,55," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-22","Micrograms/cubic meter (LC)","None",1,100.0,15.2,15.2,0,58," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-23","Micrograms/cubic meter (LC)","None",1,100.0,19.1,19.1,0,66," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-24","Micrograms/cubic meter (LC)","None",1,100.0,38.1,38.1,0,107," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-25","Micrograms/cubic meter (LC)","None",1,100.0,14.6,14.6,0,56," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-26","Micrograms/cubic meter (LC)","None",1,100.0,15.2,15.2,0,58," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-27","Micrograms/cubic meter (LC)","None",1,100.0,12.3,12.3,0,51," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-28","Micrograms/cubic meter (LC)","None",1,100.0,10.9,10.9,0,45," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-29","Micrograms/cubic meter (LC)","None",1,100.0,9.2,9.2,0,38," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-30","Micrograms/cubic meter (LC)","None",1,100.0,11,11,0,46," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","041","0001","88101",3,37.97231,-122.520004,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-31","Micrograms/cubic meter (LC)","None",1,100.0,10.5,10.5,0,44," - ","San Rafael","534 4TH ST.","California","Marin","San Rafael","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-01","Micrograms/cubic meter (LC)","None",24,100.0,25.458333,58,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-02","Micrograms/cubic meter (LC)","None",24,100.0,18.625,29,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-03","Micrograms/cubic meter (LC)","None",24,100.0,18.625,37,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-04","Micrograms/cubic meter (LC)","None",24,100.0,18.625,40,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-05","Micrograms/cubic meter (LC)","None",24,100.0,22.041667,58,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-06","Micrograms/cubic meter (LC)","None",22,92.0,24.5,55,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-07","Micrograms/cubic meter (LC)","None",24,100.0,29.916667,69,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-08","Micrograms/cubic meter (LC)","None",24,100.0,24.125,54,22,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-09","Micrograms/cubic meter (LC)","None",24,100.0,16.375,35,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-10","Micrograms/cubic meter (LC)","None",24,100.0,21.583333,57,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-11","Micrograms/cubic meter (LC)","None",24,100.0,22.333333,44,22,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-12","Micrograms/cubic meter (LC)","None",24,100.0,9.541667,25,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-13","Micrograms/cubic meter (LC)","None",24,100.0,12.083333,36,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-14","Micrograms/cubic meter (LC)","None",24,100.0,20.416667,41,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-15","Micrograms/cubic meter (LC)","None",24,100.0,23.166667,43,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-16","Micrograms/cubic meter (LC)","None",24,100.0,22.208333,41,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-17","Micrograms/cubic meter (LC)","None",24,100.0,23.375,49,19,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-18","Micrograms/cubic meter (LC)","None",24,100.0,20.208333,42,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-19","Micrograms/cubic meter (LC)","None",24,100.0,17.666667,36,19,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-20","Micrograms/cubic meter (LC)","None",24,100.0,16.958333,37,21,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
"06","055","0003","88101",3,38.310942,-122.296189,"NAD83","PM2.5 - Local Conditions","1 HOUR","","2014-01-21","Micrograms/cubic meter (LC)","None",24,100.0,18.083333,36,22,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","Napa - Jefferson St.","2552 JEFFERSON AVE.","California","Napa","Napa","Napa, CA","2014-02-21"
